"AD_Org_ID[Name]","ZZMigrationCode/K","IsActive","ZZUnitStandardType","ZZMigrateValues"
*,815,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:57;ZZUnitStandard:ZZUnitStandard_id:1139
*,816,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:57;ZZUnitStandard:ZZUnitStandard_id:704
*,817,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:58;ZZUnitStandard:ZZUnitStandard_id:582
*,818,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:58;ZZUnitStandard:ZZUnitStandard_id:585
*,819,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:58;ZZUnitStandard:ZZUnitStandard_id:584
*,820,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:58;ZZUnitStandard:ZZUnitStandard_id:784
*,821,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:58;ZZUnitStandard:ZZUnitStandard_id:82
*,822,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:58;ZZUnitStandard:ZZUnitStandard_id:542
*,823,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:58;ZZUnitStandard:ZZUnitStandard_id:565
*,824,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:58;ZZUnitStandard:ZZUnitStandard_id:544
*,825,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:58;ZZUnitStandard:ZZUnitStandard_id:704
*,826,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:58;ZZUnitStandard:ZZUnitStandard_id:80
*,827,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:58;ZZUnitStandard:ZZUnitStandard_id:81
*,828,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:58;ZZUnitStandard:ZZUnitStandard_id:28
*,829,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:58;ZZUnitStandard:ZZUnitStandard_id:541
*,830,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:58;ZZUnitStandard:ZZUnitStandard_id:566
*,831,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:58;ZZUnitStandard:ZZUnitStandard_id:557
*,832,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:58;ZZUnitStandard:ZZUnitStandard_id:576
*,833,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:59;ZZUnitStandard:ZZUnitStandard_id:582
*,834,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:59;ZZUnitStandard:ZZUnitStandard_id:585
*,835,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:59;ZZUnitStandard:ZZUnitStandard_id:584
*,836,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:59;ZZUnitStandard:ZZUnitStandard_id:542
*,837,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:59;ZZUnitStandard:ZZUnitStandard_id:565
*,838,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:59;ZZUnitStandard:ZZUnitStandard_id:544
*,839,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:59;ZZUnitStandard:ZZUnitStandard_id:704
*,840,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:59;ZZUnitStandard:ZZUnitStandard_id:2227
*,841,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:59;ZZUnitStandard:ZZUnitStandard_id:80
*,842,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:59;ZZUnitStandard:ZZUnitStandard_id:81
*,843,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:59;ZZUnitStandard:ZZUnitStandard_id:2042
*,844,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:59;ZZUnitStandard:ZZUnitStandard_id:28
*,845,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:59;ZZUnitStandard:ZZUnitStandard_id:541
*,846,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:59;ZZUnitStandard:ZZUnitStandard_id:566
*,847,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:59;ZZUnitStandard:ZZUnitStandard_id:557
*,848,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:59;ZZUnitStandard:ZZUnitStandard_id:576
*,849,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:60;ZZUnitStandard:ZZUnitStandard_id:1053
*,850,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:60;ZZUnitStandard:ZZUnitStandard_id:2025
*,851,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:60;ZZUnitStandard:ZZUnitStandard_id:417
*,852,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:60;ZZUnitStandard:ZZUnitStandard_id:409
*,853,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:60;ZZUnitStandard:ZZUnitStandard_id:410
*,854,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:60;ZZUnitStandard:ZZUnitStandard_id:1232
*,855,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:60;ZZUnitStandard:ZZUnitStandard_id:525
*,856,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:60;ZZUnitStandard:ZZUnitStandard_id:536
*,857,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:60;ZZUnitStandard:ZZUnitStandard_id:1034
*,858,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:60;ZZUnitStandard:ZZUnitStandard_id:618
*,859,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:60;ZZUnitStandard:ZZUnitStandard_id:530
*,860,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:60;ZZUnitStandard:ZZUnitStandard_id:93
*,861,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:60;ZZUnitStandard:ZZUnitStandard_id:101
*,862,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:61;ZZUnitStandard:ZZUnitStandard_id:980
*,863,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:61;ZZUnitStandard:ZZUnitStandard_id:2279
*,864,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:61;ZZUnitStandard:ZZUnitStandard_id:2290
*,865,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:61;ZZUnitStandard:ZZUnitStandard_id:2236
*,866,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:61;ZZUnitStandard:ZZUnitStandard_id:2283
*,867,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:61;ZZUnitStandard:ZZUnitStandard_id:2270
*,868,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:61;ZZUnitStandard:ZZUnitStandard_id:2442
*,869,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:61;ZZUnitStandard:ZZUnitStandard_id:2284
*,870,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:61;ZZUnitStandard:ZZUnitStandard_id:2248
*,871,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:61;ZZUnitStandard:ZZUnitStandard_id:2235
*,872,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:61;ZZUnitStandard:ZZUnitStandard_id:2263
*,873,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:61;ZZUnitStandard:ZZUnitStandard_id:2303
*,874,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:61;ZZUnitStandard:ZZUnitStandard_id:2222
*,875,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:61;ZZUnitStandard:ZZUnitStandard_id:2227
*,876,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:61;ZZUnitStandard:ZZUnitStandard_id:2280
*,877,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:61;ZZUnitStandard:ZZUnitStandard_id:2281
*,878,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:61;ZZUnitStandard:ZZUnitStandard_id:2229
*,879,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2319
*,880,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2310
*,881,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2317
*,882,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2323
*,883,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2279
*,884,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2312
*,885,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2318
*,886,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2441
*,887,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2443
*,888,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2283
*,889,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2256
*,890,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2320
*,891,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2315
*,892,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2260
*,893,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2270
*,894,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2282
*,895,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2308
*,896,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2442
*,897,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2314
*,898,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2322
*,899,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2444
*,900,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2316
*,901,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2263
*,902,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2311
*,903,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2266
*,904,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2321
*,905,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2264
*,906,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2313
*,907,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2271
*,908,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2303
*,909,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2222
*,910,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2228
*,911,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2309
*,912,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2227
*,913,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2280
*,914,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2259
*,915,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2281
*,916,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2262
*,917,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2229
*,918,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2258
*,919,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:2613
*,920,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:62;ZZUnitStandard:ZZUnitStandard_id:3916
*,921,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:63;ZZUnitStandard:ZZUnitStandard_id:232
*,922,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:63;ZZUnitStandard:ZZUnitStandard_id:233
*,923,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:63;ZZUnitStandard:ZZUnitStandard_id:234
*,924,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:63;ZZUnitStandard:ZZUnitStandard_id:901
*,925,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:63;ZZUnitStandard:ZZUnitStandard_id:96
*,926,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:63;ZZUnitStandard:ZZUnitStandard_id:246
*,927,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:63;ZZUnitStandard:ZZUnitStandard_id:725
*,928,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:63;ZZUnitStandard:ZZUnitStandard_id:645
*,929,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:63;ZZUnitStandard:ZZUnitStandard_id:469
*,930,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:63;ZZUnitStandard:ZZUnitStandard_id:716
*,931,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:63;ZZUnitStandard:ZZUnitStandard_id:724
*,932,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:63;ZZUnitStandard:ZZUnitStandard_id:1231
*,933,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:63;ZZUnitStandard:ZZUnitStandard_id:525
*,934,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:63;ZZUnitStandard:ZZUnitStandard_id:536
*,935,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:63;ZZUnitStandard:ZZUnitStandard_id:975
*,936,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:63;ZZUnitStandard:ZZUnitStandard_id:538
*,937,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:63;ZZUnitStandard:ZZUnitStandard_id:529
*,938,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:63;ZZUnitStandard:ZZUnitStandard_id:1029
*,939,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:63;ZZUnitStandard:ZZUnitStandard_id:93
*,940,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:63;ZZUnitStandard:ZZUnitStandard_id:94
*,941,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:63;ZZUnitStandard:ZZUnitStandard_id:92
*,942,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:63;ZZUnitStandard:ZZUnitStandard_id:102
*,943,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:63;ZZUnitStandard:ZZUnitStandard_id:103
*,944,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:63;ZZUnitStandard:ZZUnitStandard_id:105
*,945,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:63;ZZUnitStandard:ZZUnitStandard_id:106
*,946,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:63;ZZUnitStandard:ZZUnitStandard_id:39
*,947,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:63;ZZUnitStandard:ZZUnitStandard_id:40
*,948,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:63;ZZUnitStandard:ZZUnitStandard_id:38
*,949,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:63;ZZUnitStandard:ZZUnitStandard_id:37
*,950,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:64;ZZUnitStandard:ZZUnitStandard_id:902
*,951,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:64;ZZUnitStandard:ZZUnitStandard_id:355
*,952,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:64;ZZUnitStandard:ZZUnitStandard_id:930
*,953,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:64;ZZUnitStandard:ZZUnitStandard_id:981
*,954,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:64;ZZUnitStandard:ZZUnitStandard_id:590
*,955,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:64;ZZUnitStandard:ZZUnitStandard_id:591
*,956,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:64;ZZUnitStandard:ZZUnitStandard_id:596
*,957,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:64;ZZUnitStandard:ZZUnitStandard_id:589
*,958,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:64;ZZUnitStandard:ZZUnitStandard_id:598
*,959,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:64;ZZUnitStandard:ZZUnitStandard_id:599
*,960,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:64;ZZUnitStandard:ZZUnitStandard_id:587
*,961,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:64;ZZUnitStandard:ZZUnitStandard_id:592
*,962,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:64;ZZUnitStandard:ZZUnitStandard_id:588
*,963,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:64;ZZUnitStandard:ZZUnitStandard_id:2321
*,964,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:64;ZZUnitStandard:ZZUnitStandard_id:85
*,965,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:64;ZZUnitStandard:ZZUnitStandard_id:87
*,966,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:64;ZZUnitStandard:ZZUnitStandard_id:88
*,967,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:64;ZZUnitStandard:ZZUnitStandard_id:83
*,968,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:64;ZZUnitStandard:ZZUnitStandard_id:84
*,969,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:64;ZZUnitStandard:ZZUnitStandard_id:350
*,970,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:64;ZZUnitStandard:ZZUnitStandard_id:351
*,971,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:64;ZZUnitStandard:ZZUnitStandard_id:353
*,972,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:64;ZZUnitStandard:ZZUnitStandard_id:354
*,973,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:64;ZZUnitStandard:ZZUnitStandard_id:352
*,974,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:64;ZZUnitStandard:ZZUnitStandard_id:569
*,975,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:65;ZZUnitStandard:ZZUnitStandard_id:219
*,976,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:65;ZZUnitStandard:ZZUnitStandard_id:220
*,977,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:65;ZZUnitStandard:ZZUnitStandard_id:221
*,978,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:65;ZZUnitStandard:ZZUnitStandard_id:223
*,979,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:65;ZZUnitStandard:ZZUnitStandard_id:224
*,980,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:65;ZZUnitStandard:ZZUnitStandard_id:227
*,981,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:65;ZZUnitStandard:ZZUnitStandard_id:901
*,982,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:65;ZZUnitStandard:ZZUnitStandard_id:152
*,983,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:65;ZZUnitStandard:ZZUnitStandard_id:246
*,984,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:65;ZZUnitStandard:ZZUnitStandard_id:716
*,985,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:65;ZZUnitStandard:ZZUnitStandard_id:1231
*,986,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:65;ZZUnitStandard:ZZUnitStandard_id:2349
*,987,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:65;ZZUnitStandard:ZZUnitStandard_id:2348
*,988,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:65;ZZUnitStandard:ZZUnitStandard_id:525
*,989,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:65;ZZUnitStandard:ZZUnitStandard_id:975
*,990,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:65;ZZUnitStandard:ZZUnitStandard_id:538
*,991,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:65;ZZUnitStandard:ZZUnitStandard_id:2346
*,992,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:65;ZZUnitStandard:ZZUnitStandard_id:1466
*,993,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:65;ZZUnitStandard:ZZUnitStandard_id:2347
*,994,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:65;ZZUnitStandard:ZZUnitStandard_id:1140
*,995,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:65;ZZUnitStandard:ZZUnitStandard_id:1029
*,996,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:65;ZZUnitStandard:ZZUnitStandard_id:1433
*,997,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:65;ZZUnitStandard:ZZUnitStandard_id:93
*,998,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:65;ZZUnitStandard:ZZUnitStandard_id:105
*,999,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:65;ZZUnitStandard:ZZUnitStandard_id:106
*,1000,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:65;ZZUnitStandard:ZZUnitStandard_id:79
*,1001,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:65;ZZUnitStandard:ZZUnitStandard_id:731
*,1002,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:65;ZZUnitStandard:ZZUnitStandard_id:40
*,1003,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:65;ZZUnitStandard:ZZUnitStandard_id:37
*,1004,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:66;ZZUnitStandard:ZZUnitStandard_id:980
*,1005,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:66;ZZUnitStandard:ZZUnitStandard_id:2279
*,1006,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:66;ZZUnitStandard:ZZUnitStandard_id:2290
*,1007,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:66;ZZUnitStandard:ZZUnitStandard_id:2236
*,1008,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:66;ZZUnitStandard:ZZUnitStandard_id:2283
*,1009,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:66;ZZUnitStandard:ZZUnitStandard_id:2270
*,1010,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:66;ZZUnitStandard:ZZUnitStandard_id:2442
*,1011,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:66;ZZUnitStandard:ZZUnitStandard_id:2284
*,1012,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:66;ZZUnitStandard:ZZUnitStandard_id:2248
*,1013,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:66;ZZUnitStandard:ZZUnitStandard_id:2235
*,1014,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:66;ZZUnitStandard:ZZUnitStandard_id:2263
*,1015,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:66;ZZUnitStandard:ZZUnitStandard_id:2303
*,1016,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:66;ZZUnitStandard:ZZUnitStandard_id:2222
*,1017,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:66;ZZUnitStandard:ZZUnitStandard_id:2227
*,1018,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:66;ZZUnitStandard:ZZUnitStandard_id:2280
*,1019,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:66;ZZUnitStandard:ZZUnitStandard_id:2281
*,1020,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:66;ZZUnitStandard:ZZUnitStandard_id:2229
*,1021,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:69;ZZUnitStandard:ZZUnitStandard_id:1884
*,1022,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:69;ZZUnitStandard:ZZUnitStandard_id:429
*,1023,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:69;ZZUnitStandard:ZZUnitStandard_id:686
*,1024,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:69;ZZUnitStandard:ZZUnitStandard_id:998
*,1025,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:69;ZZUnitStandard:ZZUnitStandard_id:423
*,1026,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:69;ZZUnitStandard:ZZUnitStandard_id:690
*,1027,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:69;ZZUnitStandard:ZZUnitStandard_id:989
*,1028,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:69;ZZUnitStandard:ZZUnitStandard_id:682
*,1029,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:69;ZZUnitStandard:ZZUnitStandard_id:671
*,1030,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:69;ZZUnitStandard:ZZUnitStandard_id:1141
