"AD_Org_ID[Name]","ZZMigrationCode/K","IsActive","ZZMigrateValues"
*,1327,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:85;ZZUnitStandard:ZZUnitStandard_id:919;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1328,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:85;ZZUnitStandard:ZZUnitStandard_id:536;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1329,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:85;ZZUnitStandard:ZZUnitStandard_id:538;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1330,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:85;ZZUnitStandard:ZZUnitStandard_id:770;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1331,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:85;ZZUnitStandard:ZZUnitStandard_id:608;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1332,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:85;ZZUnitStandard:ZZUnitStandard_id:626;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1333,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:85;ZZUnitStandard:ZZUnitStandard_id:1034;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1334,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:85;ZZUnitStandard:ZZUnitStandard_id:1022;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1335,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:85;ZZUnitStandard:ZZUnitStandard_id:521;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1336,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:85;ZZUnitStandard:ZZUnitStandard_id:531;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1337,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:85;ZZUnitStandard:ZZUnitStandard_id:530;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1338,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:85;ZZUnitStandard:ZZUnitStandard_id:1029;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1339,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:85;ZZUnitStandard:ZZUnitStandard_id:1849;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1340,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:85;ZZUnitStandard:ZZUnitStandard_id:1185;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1341,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:85;ZZUnitStandard:ZZUnitStandard_id:1514;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1342,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:85;ZZUnitStandard:ZZUnitStandard_id:1161;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1343,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:85;ZZUnitStandard:ZZUnitStandard_id:1162;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1344,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:85;ZZUnitStandard:ZZUnitStandard_id:1163;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1345,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:85;ZZUnitStandard:ZZUnitStandard_id:1169;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1346,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:85;ZZUnitStandard:ZZUnitStandard_id:1186;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1347,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:85;ZZUnitStandard:ZZUnitStandard_id:1516;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1348,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:85;ZZUnitStandard:ZZUnitStandard_id:1194;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1349,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:85;ZZUnitStandard:ZZUnitStandard_id:93;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1350,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:85;ZZUnitStandard:ZZUnitStandard_id:101;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1351,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:85;ZZUnitStandard:ZZUnitStandard_id:104;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1352,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:86;ZZUnitStandard:ZZUnitStandard_id:535;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1353,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:86;ZZUnitStandard:ZZUnitStandard_id:1085;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1354,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:86;ZZUnitStandard:ZZUnitStandard_id:409;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1355,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:86;ZZUnitStandard:ZZUnitStandard_id:1080;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1356,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:86;ZZUnitStandard:ZZUnitStandard_id:620;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1357,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:86;ZZUnitStandard:ZZUnitStandard_id:1196;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1358,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:86;ZZUnitStandard:ZZUnitStandard_id:1766;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1359,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:86;ZZUnitStandard:ZZUnitStandard_id:1164;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1360,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:86;ZZUnitStandard:ZZUnitStandard_id:1165;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1361,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:86;ZZUnitStandard:ZZUnitStandard_id:1166;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1362,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:86;ZZUnitStandard:ZZUnitStandard_id:1167;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1363,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:86;ZZUnitStandard:ZZUnitStandard_id:1168;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1364,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:86;ZZUnitStandard:ZZUnitStandard_id:1174;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1365,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:86;ZZUnitStandard:ZZUnitStandard_id:1197;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1366,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:86;ZZUnitStandard:ZZUnitStandard_id:1198;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1367,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:2069;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1368,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:2070;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1369,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:2068;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1370,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:2072;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1371,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:2073;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1372,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:2048;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1373,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:2058;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1374,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:2050;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1375,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:2056;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1376,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:2054;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1377,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:2052;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1378,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:2049;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1379,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:2065;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1380,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:2059;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1381,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:2066;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1382,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:2051;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1383,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:2053;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1384,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:2062;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1385,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:2057;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1386,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:2061;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1387,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:2060;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1388,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:2064;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1389,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:2063;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1390,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:2055;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1391,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:2067;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1392,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:761;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1393,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:1195;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1394,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:1095;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1395,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:1096;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1396,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:1098;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1397,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:2071;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1398,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:1199;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1399,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:1100;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1400,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:1102;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1401,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:1103;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1402,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:87;ZZUnitStandard:ZZUnitStandard_id:1512;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1403,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:88;ZZUnitStandard:ZZUnitStandard_id:985;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1404,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:88;ZZUnitStandard:ZZUnitStandard_id:919;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1405,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:88;ZZUnitStandard:ZZUnitStandard_id:973;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1406,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:88;ZZUnitStandard:ZZUnitStandard_id:1151;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1407,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:88;ZZUnitStandard:ZZUnitStandard_id:1152;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1408,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:88;ZZUnitStandard:ZZUnitStandard_id:635;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1409,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:88;ZZUnitStandard:ZZUnitStandard_id:634;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1410,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:88;ZZUnitStandard:ZZUnitStandard_id:1158;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1411,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:88;ZZUnitStandard:ZZUnitStandard_id:1095;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1412,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:88;ZZUnitStandard:ZZUnitStandard_id:1096;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1413,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:88;ZZUnitStandard:ZZUnitStandard_id:1662;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1414,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:88;ZZUnitStandard:ZZUnitStandard_id:1660;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1415,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:88;ZZUnitStandard:ZZUnitStandard_id:1661;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1416,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:88;ZZUnitStandard:ZZUnitStandard_id:1663;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1417,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:88;ZZUnitStandard:ZZUnitStandard_id:1665;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1418,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:88;ZZUnitStandard:ZZUnitStandard_id:1666;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1419,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:88;ZZUnitStandard:ZZUnitStandard_id:1657;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1420,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:88;ZZUnitStandard:ZZUnitStandard_id:1649;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1421,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:88;ZZUnitStandard:ZZUnitStandard_id:1655;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1422,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:88;ZZUnitStandard:ZZUnitStandard_id:1648;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1423,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:88;ZZUnitStandard:ZZUnitStandard_id:1651;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1424,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:88;ZZUnitStandard:ZZUnitStandard_id:1659;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1425,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:88;ZZUnitStandard:ZZUnitStandard_id:1653;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1426,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:88;ZZUnitStandard:ZZUnitStandard_id:1108;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1427,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:88;ZZUnitStandard:ZZUnitStandard_id:770;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1428,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:88;ZZUnitStandard:ZZUnitStandard_id:1106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1429,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:88;ZZUnitStandard:ZZUnitStandard_id:1110;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1430,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:88;ZZUnitStandard:ZZUnitStandard_id:1183;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1431,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:88;ZZUnitStandard:ZZUnitStandard_id:637;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1432,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:88;ZZUnitStandard:ZZUnitStandard_id:558;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1433,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:1840;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1434,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:974;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1435,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:972;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1436,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:905;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1437,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:965;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1438,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:970;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1439,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:1311;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1440,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:971;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1441,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:630;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1442,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:659;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1443,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:632;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1444,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:633;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1445,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:631;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1446,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:969;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1447,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:1098;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1448,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:1109;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1449,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:2275;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1450,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:1100;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1451,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:1101;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1452,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:1102;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1453,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:1103;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1454,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:1105;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1455,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:1104;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1456,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:1106;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1457,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:1107;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1458,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:1951;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1459,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:1110;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1460,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:1317;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1461,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:1315;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1462,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:1316;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1463,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:1318;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1464,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:1099;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1465,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:966;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1466,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:29;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1467,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:967;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1468,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:89;ZZUnitStandard:ZZUnitStandard_id:968;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
*,1469,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:94;ZZUnitStandard:ZZUnitStandard_id:1795;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1470,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:94;ZZUnitStandard:ZZUnitStandard_id:1324;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1471,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:94;ZZUnitStandard:ZZUnitStandard_id:1794;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1472,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:94;ZZUnitStandard:ZZUnitStandard_id:218;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1473,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:94;ZZUnitStandard:ZZUnitStandard_id:228;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1474,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:94;ZZUnitStandard:ZZUnitStandard_id:234;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1475,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:94;ZZUnitStandard:ZZUnitStandard_id:787;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1476,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:94;ZZUnitStandard:ZZUnitStandard_id:2754;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1477,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:94;ZZUnitStandard:ZZUnitStandard_id:746;ref:ZZLkpUnitStandardType:ZZUnitStandardType:3
*,1478,Y,ZZSkillsProgramme:ZZSkillsProgramme_ID:94;ZZUnitStandard:ZZUnitStandard_id:1112;ref:ZZLkpUnitStandardType:ZZUnitStandardType:1
